_id,title,good_text,bad_text,normal_text,star,time,convert_time
6377b8e7016fc36914566ea8,房間設計很有風格，走的是復古工業風，但整體還不夠舒適”,,,Hotel PAPA WHALE是海霸王集團的德立莊飯店副牌，位於西門町外圍，離捷運雖然有點距離，但到鬧區不用3分鐘，海霸王現在除了城市商旅外，德立莊系列也是這一兩年的重心，飯店以美式工業風格為主，再搭配打狗霸餐廳複合式經營，挺有野心的，只是飯店的早餐就是打狗霸提供的火鍋，早餐火鍋第一次算奇特，吃第二次就是傻子，也難怪該飯店在訂房網站的早餐評分不高。 飯店的公共設施與房間的設計風格，真的是潮到不要不要的，果然吸引許多中港澳日韓等等旅客，懷舊風加上美式工業風，光是愛拍照的我就拍個不停，只是房間坪數小了許多，連我這人品好從兩人房升級到四人房都覺得小，床也不是一般會用的加大size，外部隔音還好，只是走廊隔音差一點，只要不常有人在外面走動就還好，沒有啥特別的設施，服務上有些小細節還要再加強，但它們的房價絕對是優勢，平日房價兩人不含早餐還能壓在1300以下，你說優不優？,8.4,2017年5月16日星期二,2017/5/16
6377b8e7016fc36914566ea9,主題飯店，離西門町不遠”,,,一步入飯店時有種【哇】的感覺，他們家可以算是一家【精品飯店】了，裝潢佈置都十分不錯，個人十分喜歡。 位置還行，離西門町不遠，下次來臺北還想訂這家飯店。櫃檯的客服服務態度就一般般，女生都比較友善男生就不行了。大堂旁邊有家咖啡館，一邊聽歌看書一邊喝咖啡，那兒的環境相當不錯，只是服務生的態度就一般般。 客房的整潔度和性價比都如預期，令人滿意。免費WiFi連接不是十分穩定且網速不快，尤其在晚上的時間。,8.8,2019年6月10日星期一,2019/6/10
6377b8e7016fc36914566eaa,地點優環境不錯”,,,飯店裝潢不錯，氣氛輕鬆，距離西門町數分鐘路程，購物用餐超方便，職員十分有禮，退房時亦主動提供行李寄存服務。飯店有提供投幣式洗衣機，但是乾衣機壞掉沒有效果，另外本人使用中華電信在2樓房間內收訊不佳，飯店wifi在房間亦沒有訊號，飯店方面可能要想想解決辦法。總結是一間值得入住cp值超高的飯店,9.2,2018年10月4日星期四,2018/10/4
6377b8e7016fc36914566eab,很有特色的店”,,,飯店走的是工業風，裝潢十分有特色，房間空間不小，可以放兩個大箱子，設備也很不錯。就是飯店的房間有點多，在同一層中找了好久才找得到房間，而且離捷運站較遠，要走差不多8分鐘左右，不過所幸的是因為是在西門町內，所以沿途也有不少東西可以買，邊逛邊走也不覺得路太遠，下次有機會還是會去住的。,9.2,2019年1月2日星期三,2019/1/2
6377b8e8016fc36914566eac,工業風”,,,整體不錯，每天會收拾一下房間和補充用過的沐浴露之類的。房間挺大，很舒服，沒有窗戶因為我們那間房是在正中央，空氣還不錯。熱水供應快和穩定，但花灑頭會四處噴水哦，頭頂那個有時候也會滴一點水下來。廁所跟沐浴是分開的，門有時候會關不牢不過還可以的，透光的磨砂面。去台北車站跟西門町也很近，地方不錯~,9.2,2019年12月16日星期一,2019/12/16
6377b8e8016fc36914566ead,位置很棒 但隔音較差”,,,位置位於台北西門町 所以非方便 而且早餐提供的火鍋 讓人很驚訝 整體感覺算不錯 但整個飯店這麼多房間 僅有櫃台幾位在服務 在CHECK OUT的時候 需要較常的等待時間 而且僅有兩座電梯 較不方便,8.4,2018年5月3日星期四,2018/5/3
6377b8e8016fc36914566eae,房間很有設計感”,,,雖然剛好訂到平價的日子 但看到飯店跟房間的設計。真的很不錯 唯一不足是隔音不太好 特色優點是早餐是吃火鍋 雖然料不多，但是很有記憶點 離西門町也很近,10.0,2019年8月28日星期三,2019/8/28
6377b8e8016fc36914566eaf,位置極佳”,,,走路到西門町最熱鬧的地方大概200公尺，飯店四周也屬於西門町商圈內，很熱鬧，多晚都不怕沒有東西吃，飯店算新，工業風設計很酷,8.8,2019年3月29日星期五,2019/3/29
6377b8e8016fc36914566eb0,值得推薦”,,,位於西門町中心外圍，旺中帶靜，房間很寬敞清潔，有特色，沒有煙味，中午12時才check out. 下次來台北遊玩會再住。,10.0,2020年2月4日星期二,2020/2/4
6377b8e8016fc36914566eb1,性價比很高，地點很好”,,,Hotel PaPa Whale是很不錯的過夜選擇，地點好、價格不貴。房間很小，沒有對外窗，但若是在有限預算的情況下，是個值得一住的地方。,9.2,2017年10月26日星期四,2017/10/26
6377b8e8016fc36914566eb2,倉庫改造的飯店，地點很好”,,,雖然稅離捷運站還有一點距離，但是離西門町走路就10分鐘。飯店是舊倉庫改造的，乾脆就改成工業風。沒有窗戶，不過房間很高，沒有壓抑感,9.2,2019年1月8日星期二,2019/1/8
6377b8e8016fc36914566eb3,很棒的住宿環境”,,,離西門捷運站約5-10分鐘步行距離 附近有很多家便利商店、小吃攤，晚上不用擔心宵夜問題 一樓大廳很明亮且具文青風格，半自助式入住很快速，還有電腦可使用、大量書籍可閱讀 只是房間太多，超像在走迷宮～ 4人房的房間空間不錯，床很舒服很好睡 早餐是在隔壁水產火鍋店，吃！火！鍋！ 真的是超級驚奇的早餐體驗！ 很推薦來北部玩可以入住！,9.6,2020年10月4日星期日,2020/10/4
6377b8e8016fc36914566eb4,干净，服务态度佳”,,,从西门町捷运站走到旅店需要10分钟左右。地点偏西门町商圈远几条街，可是周围是很安静的，不会听到汽车的笛鸣声。早上还有好吃的火锅早餐，卤肉饭一级棒。旅店内还有提供洗衣机以及烘干机，超棒的！旅店内装潢舒适有气氛，还附有图书区。房内还有提供一系列的梳洗用品，很贴心。下次还会再考虑这里。 服务生在疫情期间还为每位房客测量体温以及提供洗手液。很棒！,9.2,2020年2月18日星期二,2020/2/18
6377b8e8016fc36914566eb5,住第三次了，很好”,,,去西門站步行不到十分鐘，去機場捷運約15至20分鐘，如果坐的士都係港幣$20左右，很方便！近西門町又比其他同區酒店較便宜！不錯,10.0,2020年1月14日星期二,2020/1/14
6377b8e8016fc36914566eb6,舒適，有特色，房間小”,,,往北走有富弘牛肉麵、往南走是西門町。四處有超商。 地處捷運西門站和北門站中間，玩得太累回去的話會有點苦。 房間真的很小，有點不習慣。走工業風挺特別。 Wifi穩定，電源插座周圍都有，有大電視，想宅一下也適合。 早餐是到隔壁吃打狗霸。老實說不怎樣，早餐要強制吃火鍋也有點太過了，還沒有選擇。真心不建議訂連早餐。,8.0,2017年5月12日星期五,2017/5/12
6377b8e8016fc36914566eb7,酒店很新 如果價格400以內 建議你們入住”,,,酒店很新 雙人房 夠開2個喼 離西門町車站10~15分鐘左右 如果400以內我相信這間是同價位中最好的一間,10.0,2017年4月2日星期日,2017/4/2
6377b8e8016fc36914566eb8,特別的住宿體驗”,,,第一次來到工業風的飯店，雙人房格局很舒適空間感不狹小，沐浴乳也是好聞的味道（因為很怕洗到那種感覺洗不乾淨的沐浴乳），隔音也不錯（考量到西門一帶蠻多吵鬧因素），飯店整體非常有特色，是特別的住宿體驗，下次還會再回訪～,8.4,2018年9月11日星期二,2018/9/11
6377b8e8016fc36914566eb9,物超所值”,,,房間大 價錢合理 雖然離捷運遠，但近西門町商圈 房間冷氣足夠，也住得舒適 Check in 時間能早點就好了，因為太累想早休息 下次還會選擇,9.2,2019年8月28日星期三,2019/8/28
6377b8e8016fc36914566eba,交通便利 ”,,,飯店位於交通便利及熱鬧的西門町，這次預定雙人房，房間雖然在地下室但算乾淨，但房間空間有點小，放一個大的行李箱就出入有點擠，飯店早餐吃火鍋，吃得很飽,8.0,2017年6月17日星期六,2017/6/17
6377b8e8016fc36914566ebb,Cp值高的工業風飯店”,,,位置很好！附近很多便宜好吃的店跟酒吧，樓下也有台虎旗下的酒吧driftwood，飯店的早餐是同品牌的火鍋，也很不賴！ 尤其我對工業風情有獨鍾，整體的裝潢、燈光空間感都十分合我意，價格又非常便宜，房間裡的設備也齊全 但當天入住時房間有一點異味，但影響不大 不過隔音是真的不太好，聽得到隔壁在看電視的聲音,9.2,2020年11月15日星期日,2020/11/15
6377b8e8016fc36914566ebc,住宿體驗”,,,離西門商圈不遠，在台北這價格不貴，尚可。,9.2,2022年11月17日星期四,2022/11/17
6377b8e8016fc36914566ebd,超棒”,,,離西門町商圈近～房間很大～很舒適！推薦,10.0,2022年11月16日星期三,2022/11/16
6377b8e8016fc36914566ebe,喜歡熱鬧的人適合住這裡”,,,雖然空間不大，又是在地下室，但是提供的盥洗用品的品質還不錯。交通算是方便，而且附近很熱鬧。Wi-Fi網路的品質比較差一點。,7.2,2022年11月14日星期一,2022/11/14
6377b8e8016fc36914566ebf,動線”,,,花了一點時間找房間，可能要改善動線問題,10.0,2022年11月14日星期一,2022/11/14
6377b8e8016fc36914566ec0,地點非常好”,,,隔音非常不好,8.0,2022年11月13日星期日,2022/11/13
6377b8e8016fc36914566ec1,情侶”,,,超讚超值,10.0,2022年11月10日星期四,2022/11/10
6377b8e8016fc36914566ec2,超推”,,,住起來非常舒適環境很好服務也很好,10.0,2022年11月7日星期一,2022/11/7
6377b8e8016fc36914566ec3,很乾淨”,,,舒服 特別的風格 價格還行 住第二次了,8.4,2022年11月4日星期五,2022/11/4
6377b8e8016fc36914566ec4,地點方便，乾淨整潔”,,,服務人員態度良好，附近也都有超商，很方便。 房間都很乾淨。,10.0,2022年11月4日星期五,2022/11/4
6377b8e8016fc36914566ec5,很好”,,,單人間除了浴室很小以外 工業封裝潢還是很不錯的 有種待在宿舍的放鬆感，床也很舒適,8.0,2022年11月1日星期二,2022/11/1
6377b8e8016fc36914566ec6,很舒適”,,,雖然房間有點小，芳香劑味道過重，除此之外房間很乾淨也很舒服，因為住很邊間所以隔音很好,10.0,2022年11月1日星期二,2022/11/1
6377b8e8016fc36914566ec7,早餐好吃”,,,早餐環境很大，食物很好吃,10.0,2022年10月31日星期一,2022/10/31
6377b8e8016fc36914566ec8,地點不錯”,,,隔音略糟,8.0,2022年10月31日星期一,2022/10/31
