_id,title,good_text,bad_text,normal_text,star,time,convert_time
6377b825f9045f01eb30ae60,近捷運、機場”,,,近捷運忠孝敦化站、國父紀念館站、松山機場,9.0,2014年6月25日星期三,2014/6/25
6377b826f9045f01eb30ae61,是自助旅行的首選”,,,近捷運真是方便，附近也有許多美食及百貨公司！,9.7,2014年6月23日星期一,2014/6/23
6377b826f9045f01eb30ae62,服務人員態度非常的棒！”,,,我們在第一個晚上睡覺的時候發現床單不太乾淨，我們睡了身體會癢，在凌晨兩點的時候聯繫了Agoda客服，Agoda的客服的服務也是超級棒，因為在不到一分鐘的時間，飯店的前台就致電到我們房間，立即幫忙我們安排了新的房間！Agoda的客服和飯店的服務生的態度真的太棒了！！,10.0,2019年7月25日星期四,2019/7/25
6377b826f9045f01eb30ae63,地點方便的小飯店”,,,飯店地段方便，但是房間大小及格局落差有點大，這次被安排到一間採光很差的房間，如果可能的話最好能先跟飯店工作人員確認房型在入住，整體來說以這個價位還是合理的。,9.2,2018年4月6日星期五,2018/4/6
6377b826f9045f01eb30ae64,服務相當貼心”,,,這次在台北的小旅行，選擇了離捷運站近的富裕自由商旅，覺得實在非常值得！房間環境也很乾淨，而且雙人床還給了兩件被子耶！早餐也相當多樣化，本來只打算吃一點點的，都不小心多吃了一盤！ 離開台北時，接到櫃檯電話，原來健保卡忘在房間裡了，櫃檯也立馬幫我掛號到我的地址！真的相當的貼心！給這家商旅一個讚！！,10.0,2017年11月10日星期五,2017/11/10
6377b826f9045f01eb30ae65,CP值高的飯店！”,,,一開始入住時，發現Agoda發送給飯店的訂單與自己當初的不同（本來訂Mini-double，但Agoda寄Mini-Twin)，所幸飯店櫃檯在確認後立即更換，態度假！^^ 房間內較潮濕，需要開空調乾燥；另外床頭擺放會讓頭與冷氣對吹，但皆為自己可調整的小問題。整體而言感覺，下次可再考慮入住！：）,9.2,2017年5月16日星期二,2017/5/16
6377b826f9045f01eb30ae66,附近生活機能方便”,,,飯店小巧有設計感 且附近周圍方便購物 餐廳酒吧多 很適合體驗台北生活,10.0,2019年9月18日星期三,2019/9/18
6377b826f9045f01eb30ae67,超棒”,,,出入有刷卡管制很安全，附近很熱鬧， 搭公車直接在飯店對面下車交通方便 房間乾淨安靜，早餐簡單但不錯，,9.2,2018年8月31日星期五,2018/8/31
6377b826f9045f01eb30ae68,極佳，會再續住”,,,隔音好，交通方便，明亮舒適,9.3,2013年10月15日星期二,2013/10/15
6377b826f9045f01eb30ae69,很讚”,,,"這次是第二次住宿。飯店位置便利。離東區近。附近也有很多餐廳,小吃可以選擇。",8.8,2018年9月2日星期日,2018/9/2
6377b826f9045f01eb30ae6a,中規中矩的旅店，沒有特別驚豔的地方～”,,,這次待了三晚。覺得這間旅店很棒的地方是電視大、打掃還算用心；覺得可以改善的部分是房間的味道，第一天入住進到房內被氣味嚇到了，清潔劑的味道蠻刺鼻，不過開冷氣後有比較好些...廁所的門很簡約、沒有很隱私，房門是鑰匙式的，感覺安全性較低。整體cp值普通，若對住宿只講求乾淨又方便，還算推薦！！,8.4,2020年10月6日星期二,2020/10/6
6377b826f9045f01eb30ae6b,有豐富早餐的商旅！”,,,服務人員的態度良好，富有耐心及優秀的應對能力！,8.3,2016年1月7日星期四,2016/1/7
6377b826f9045f01eb30ae6c,台北市東區這樣的價格很超值”,,,地理位置良好，週邊美食多，房間乾淨整齊,7.7,2016年2月1日星期一,2016/2/1
6377b826f9045f01eb30ae6d,超棒”,,,早餐很好吃~服務人員很親切 飯店位置很方便附近就有很多餐廳跟便利商店 離捷運站也近!,10.0,2018年1月7日星期日,2018/1/7
6377b826f9045f01eb30ae6e,😁要帶小風扇入住的酒店？”,,,"入住第一晚，台北天氣頗悶熱，但酒店中央冷氣系統壞了，又沒有後備風扇供應，我們要等到半夜1点多鐘維修好後才能舒適入睡。 在這方便，希望酒店能改善改善！！ 其他ok, 位置超方便，2分鐘到捷運站，附近食肆購物很多選擇，酒店員工有禮貌，房間頗舒適！會考慮再入住！",7.2,2016年4月27日星期三,2016/4/27
6377b826f9045f01eb30ae6f,CP值高”,,,交通方便，下次去台北還會入住，乾淨度中上 服務人員親切度夠,9.6,2016年8月10日星期三,2016/8/10
6377b826f9045f01eb30ae70,東區值得一住的高cp選擇”,,,這次住宿主要是為了參加路跑活動，退房時間在12點，可以回房間盥洗休息一下非常方便。地段位於臺北最熱鬧的東區，離捷運近。希望以後有遇到路跑的房客，可以先提早供簡單早餐，例如麵包，牛奶或香蕉，那就更完美了,8.0,2016年4月15日星期五,2016/4/15
6377b826f9045f01eb30ae71,超棒”,,,位置方便!房間雖較小!但該有的備品都有!以市區住宿來說算是cp值極高!,9.2,2018年10月1日星期一,2018/10/1
6377b826f9045f01eb30ae72,超棒”,,,房間舒適小巧 乾淨 離市區鬧區很近 ，早餐也不錯！,10.0,2018年3月1日星期四,2018/3/1
6377b826f9045f01eb30ae73,地點佳 但是房間很多蚊子 ”,,,這次家庭旅遊開車前往 以地點來看近捷運 性價比算中上 但是飯店並沒有停車位提供 考量到停車費用後其實性價比只能算中等 此次訂房為豪華雙床 浴廁雖偏小但是還算乾淨可接受 但是 房間內居然有很多蚊子 第一天打死四支 第二天整晚還是被蚊子攻擊 小朋友睡不好 這點大大扣分 早餐供應只有到九點 要注意時間,7.2,2018年2月21日星期三,2018/2/21
6377b826f9045f01eb30ae74,超棒”,,,附件有很多好吃的，走5分鐘有間超級喜歡的「品都串燒」，來富裕住宿剛好可以去吃！,10.0,2022年11月17日星期四,2022/11/17
6377b826f9045f01eb30ae75,地理位置很棒的住宿，但隔音跟清潔需要再加強”,,,因為距離很近所以如果到附近商業旅行或酒吧喝酒的話非常合適 不過入房時冰箱打開發現有喝了一半的柳橙汁沒有被清掉 觀感不佳啦，但是我也覺得沒有到不能接受就是了 房間內的隔音不是到太好，時不時會有上下左右的聲音傳來 我自己覺得是不至於到睡不著的程度 綜上所述我覺得瑕不掩瑜 下次到附近旅行我還是會再住 但是非常在意清潔跟隔音的就建議Pass囉,8.4,2022年11月17日星期四,2022/11/17
6377b826f9045f01eb30ae76,還好”,,,迷你房，太擠了，不適合2人。建議改成單人房就好了！！門口正在裝潢,6.8,2022年11月13日星期日,2022/11/13
