_id,title,good_text,bad_text,normal_text,star,time,convert_time
6377b734f3e798ab54995567,意想不到的收穫”,,,這次是週末的行程，希望能入住離車站以及交通便利的住所，而凱撒飯店緊鄰台北車站，是一個不錯的選擇，接待大廳會有人指引，非常貼心，雖然飯店有些年代，但不影響服務態度，房間內也是舊式裝潢，但仍舒適，房型為一般，雖有浴缸但並非乾濕分離，有附防滑墊這個部分加分，早餐的選擇算多樣，中西式都有，算是進來才能感受一些細節,8.8,2021年3月30日星期二,2021/3/30
6377b734f3e798ab54995568,位置贊的飯店”,,,位置好,8.0,2013年2月25日星期一,2013/2/25
6377b734f3e798ab54995569,非常滿意的住宿地點”,,,在機場坐巴士到達台北車站後，只需過對面馬路便到了，如下雨天走地下街便可，見其他的人還需要坐捷運到酒店，可見凱撒飯店的地點真的非常方便。而在周圍已有我們需要的東西，食店，在邊行邊吃邊買下，不知不覺間已到了西門町。,10.0,2016年5月30日星期一,2016/5/30
6377b734f3e798ab5499556a,交通非常方便”,,,交通方便! 購物飲食方便! 服務態度親切!,9.3,2014年2月9日星期日,2014/2/9
6377b734f3e798ab5499556b,住宿地點很方便”,,,住宿在台北車站 M6出口 很好找 這次有包早餐 也還不錯 省去很多時間再去找吃的 可以直接走行程 房間也很乾淨簡單 我很喜歡 但美中不足是現在沒有電梯直通飯店 搬運行李較麻煩 !下次還會再入住,10.0,2020年7月17日星期五,2020/7/17
6377b734f3e798ab5499556c,"位置超好,房間空間大”",,,"就在火車站對面,新裝潢房間很棒",9.0,2013年1月2日星期三,2013/1/2
6377b734f3e798ab5499556d,位置優越，房間寬敞”,,,清潔明亮、服務佳、附近餐飲方便,9.3,2013年2月22日星期五,2013/2/22
6377b734f3e798ab5499556e,聖誕假期在台北”,,,大堂、交通設施、食店多,8.7,2015年1月9日星期五,2015/1/9
6377b734f3e798ab5499556f,有賓至如歸的飯店。 飯店服務生的服務非常棒。”,,,服務,9.3,2013年12月22日星期日,2013/12/22
6377b735f3e798ab54995570,地點超優的飯店”,,,房間布置簡單舒適，地點便利,8.3,2013年1月24日星期四,2013/1/24
6377b735f3e798ab54995571,地理位置非常便利的飯店”,,,位置優越,8.7,2013年1月31日星期四,2013/1/31
6377b735f3e798ab54995572,地理位置極佳”,,,飯店就在台北火車站旁邊，基本上對出口的話還可以直接通到飯店根本不用出站，附近一走出去就有超多吃的逛的。走路約15-20分鐘也可以到西門町。飯店設備比較老舊不過清潔度還OK。住的算是舒適。,8.4,2019年5月29日星期三,2019/5/29
6377b735f3e798ab54995573,熱鬧商圈的中心”,,,"位置交通,服務人員",9.3,2014年12月24日星期三,2014/12/24
6377b735f3e798ab54995574,地点非常美丽的方便的饭店”,,,地理位置非常美，出行非常方便,8.7,2013年2月16日星期六,2013/2/16
6377b735f3e798ab54995575,停車場問題”,,,飯店停車場北住宿舍 沒有完全使用的空間 要改去停特約停車場的外付費 住宿 一晚還要額外付停車費300多元 這樣根本沒有比較便宜 而且停車場離飯店還有 一點距離 行李上下 很不方便。 適合搭乘大眾捷運系統來住宿 比較方便,9.2,2020年12月15日星期二,2020/12/15
6377b735f3e798ab54995576,不愉快的停車感受”,,,在國慶日假期入住，人潮蠻多，服務就有落差！唯一不錯是早餐在二樓，餐點及北車站風景不錯！ 因停車位有限，飯店雖有告知可停亞州大樓來補償停車費！不過入住前櫃臺告知可排隊等待飯店車位，所以在14:00排車位在第8位，15:00時剩下4台在排，之後的時間櫃臺服務人員都只有統一話術，「只剩1-2台」，但我在旁邊巷子裡等到18:00都還是回我「只剩1-2台」因為有很多「中南部開車上來要住2-3天的客人.......」！傻了！原來瞧不起我們這些住隔天的，要預留給這些客人！所以貴飯店就不該再讓住客有停車機會的心態，而是滿了就請客人停隔壁大樓！所以我下午的時間全泡湯！直到19:00回房收到櫃臺電話回覆沒車位請停大樓.... 謹提供不愉快的住房，因為北車站附近還有很多飯店、商旅、民宿住過都還不錯，反正飯店生意佳住房多，我們小老百姓就摸摸鼻子吧！,6.8,2020年10月10日星期六,2020/10/10
6377b735f3e798ab54995577,CP值高的住宿飯店”,,,不貴，地理位置很好，附近有地下街、百貨公司、書店⋯很好買，附近各種吃喝的餐廳店也多，飯店早餐東西選擇多、寬敞又有view 唯獨1.停車場位子太少，來飯店晚的得停到有合作但只有停車優惠的舊大亞百貨停車場，2.飯店房間蠻舊的，床墊品質很差搖晃超嚴重、廁所也很舊 若只是到台北玩只想找住一晚到處玩的話，是非常推薦的好飯店,8.0,2021年1月17日星期日,2021/1/17
6377b735f3e798ab54995578,便捷住宿体验”,,,服务态度 好、地理位置优越、房间干净,8.7,2013年11月12日星期二,2013/11/12
