_id,title,good_text,bad_text,normal_text,star,time,convert_time
6377b780ac96edbf54240af3,麻雀雖小 五臟俱全的單人房間”,,,適合單人旅行且還想保有一點私人空間的旅行者。房間裡有盥洗用品、毛巾、衣架、保險箱、冰箱、電視還有電話；每天還有飯店人員打掃房間且更換備品，很像縮小版的一般飯店房間；早餐有中西式可以選擇且可選擇自取或送到房間；外面公共空間有提供茶包可以泡；共用浴室使用的沐浴乳&洗髮精是歐舒丹的；吹風機還是Dyson!整體環境乾淨且新穎，可惜的是房間沒有窗戶，無法看到外面天氣如何，且隔音不太好；幸運的是住宿的兩個晚上都很安靜，睡得蠻舒服的。飯店位置位在東區地下街11號出口，是個交通、飲食皆方便的好地方。總體來說是個CP值很高且適合單人旅行者的飯店。有機會去台北還想再住一次！,10.0,2019年1月18日星期五,2019/1/18
6377b780ac96edbf54240af4,良好單人住宿經驗”,,,地理位址：市中心，捷運出口附近，14樓俯瞰台北市及101、象山 房間：單人房麻雀雖小但五臟俱全、附個人冰箱、電視MOD、冷氣、盥洗用品、梳妝台、台+西式早餐、咖啡自助吧、公共健身房...等、隔音良好，只是開關厚防盜門聲音稍大。 衛浴：單人套房公用，整潔、有環境擴香、衛浴空間寬敞、附吹風機、洗髮沐浴露，毛巾 廁所：空間恰當，中規中矩，只有一個小便斗，但有一間獨立的公共廁所 交誼聽：附有茶點咖啡機、小點心、電腦，點心盒一下子就空了,10.0,2020年8月16日星期日,2020/8/16
6377b780ac96edbf54240af5,交通方便、房間很乾淨”,,,捷運搭到忠孝復興站往4號出口方向走東區地下街在11號出口（只有樓梯），出口左手邊就是飯店（check in櫃臺在14樓），若有行李可以從14號出口有手扶梯可以搭，從出口往前走兩、三分鐘（會經過麥當勞）就能見到飯店。不管要到哪裡交通都很方便。 此次是住在13樓的商務雙床房，房間很乾淨，隔音也比想像中好，當天入住很安靜沒有被吵到，床跟枕頭也很好睡，早餐雖然選擇不多，但可以幫忙送到房客。此次住宿的心得真的很滿意，下次住宿會優先選擇住這裡。,9.2,2019年3月5日星期二,2019/3/5
6377b780ac96edbf54240af6,位置便利、態度親切的商旅 ”,,,舒適的房間，親切的服務，地點便利,8.3,2015年11月9日星期一,2015/11/9
6377b781ac96edbf54240af7,整體來說都很不錯”,,,交通便捷、進出不同區都需要門禁卡，感覺上安全很多，飯店附贈早餐多樣選擇，以相同價格來說這是目前我住過覺得還不錯的旅舍！,10.0,2020年2月16日星期日,2020/2/16
6377b781ac96edbf54240af8,超棒”,,,單人房雖然無窗，但是沒有壓迫感，客房服務也很讚，公共區域提供現磨咖啡跟小餅乾，共用浴室整理的很乾淨，比住在家裡還舒適，地點交通也很方便，整體給我的感覺非常棒，下次到台北會再入住的！,10.0,2019年9月4日星期三,2019/9/4
6377b781ac96edbf54240af9,值得推薦的飯店”,,,地理位置優越，周邊是崇光百貨和微風廣場。飯店前門就是東区地下街11号出口。酒店很干淨，舒服，燈光亮，服務员非常热情每天早上送早餐來房間。酒店的现磨咖啡好喝和酒店提供欧舒丹的洗浴用品超赞。下一次我还會再選擇怡品商旅。推荐!,9.6,2019年3月4日星期一,2019/3/4
6377b781ac96edbf54240afa,經濟實惠整潔乾淨”,,,飯店鄰近捷運站，附近商場及飲食店多 房間新穎且非常乾淨，共用浴室也相當整潔 櫃台人員禮貌客氣，早餐也很棒 下次會再入住,10.0,2019年11月20日星期三,2019/11/20
6377b781ac96edbf54240afb,小而舒服的單人房”,,,傢具設施，清潔用品多選用中上品牌。房間小，但一點也沒壓迫感，只差新床單似乎有輕微體味｡唯一明顯糟糕的，是櫃臺專線從來沒人接，即便從交誼廳撥號，同樣沒人接，不夠專業｡如果飯店維持價格，未來有需要的話仍會優先考量這家旅店｡,9.2,2020年1月19日星期日,2020/1/19
6377b781ac96edbf54240afc,蠻好的”,,,飯店位置很好，離捷運站很近，住女生單人房很不錯，隔音還可以只是門很厚隔壁開關門會聽到聲音，共用浴室跟廁所蠻乾淨的而且水壓很大，吹風機戴森的很不錯用,10.0,2019年11月16日星期六,2019/11/16
6377b781ac96edbf54240afd,交通便利近 舒適潔淨 服務人員親切”,,,離捷運站約5-10分鐘的步程 位處東區地帶，吃喝逛不用愁 房間比想像中的大 插頭很多這點很喜歡 公共空間有自助咖啡bar沒訂早餐只喝咖啡也挺好的 反正東區餐廳多去外面吃就好了 服務人員態度親切 晚上出去還貼心遞暖暖包 離忠孝復興捷運站近 剛好可轉文湖線 去小巨蛋也很方便 要說缺點就是隔音不好 被別間退房的聲音吵醒了,8.8,2019年1月1日星期二,2019/1/1
6377b781ac96edbf54240afe,很滿意，下次還會繼續選擇住宿這裡。”,,,飯店給的沐浴用品的歐舒丹的，很高檔。休憩區還供應研磨咖啡和小餅乾，很貼心。地點便利，附近美食又多。,8.8,2017年5月21日星期日,2017/5/21
6377b781ac96edbf54240aff,超棒”,,,後來又在找了一詞台北的住宿，若非排除掉已經住過的地方不住，真的很難再找到跟怡品商旅一樣CP質高的住宿點了!!!地點好又價格實惠，服務整潔都很道位，滿分!,9.6,2019年7月8日星期一,2019/7/8
6377b781ac96edbf54240b00,飯店級服務，有預算可推薦”,,,可惜價格高了一點，不然以放間設備來說，是目前住過臺北最棒，對女生很友善安全。早餐選擇超多，能夠送到房間更是貼心服務。房內有小書桌 冰箱，太棒了。,9.6,2018年9月2日星期日,2018/9/2
6377b781ac96edbf54240b01,房間乾淨.舒適好睡”,,,地點位於東區，捷運站走出不用五分鐘即可到達 夜晚要去附近酒吧也是非常方便 更重要是讓我的潔癖女友讚嘆不已的乾淨房間，而且不只房間連馬桶也非常乾淨，讓女友大人甚是滿意 插座也非常的多不用擔心搶插頭 冷氣也不用擔心空調不涼或太冷都可以自行調節 真的是cp值爆表的一間旅館,10.0,2020年6月29日星期一,2020/6/29
6377b781ac96edbf54240b02,除了隔音不好 ，其他都很不錯”,,,凌晨2 ～4點 ，不停的有其他房客吵鬧的聲音 ，在外大聲走動 ，但飯店人員都無勸導 ，影響睡眠,8.8,2020年6月30日星期二,2020/6/30
6377b781ac96edbf54240b03,地段好 交通方便 服務好 整潔乾淨”,,,飯店員工有善 服務也很好 飯店門口就是地下街站 附近有711 有全家 也有24小時的頂好 整體來說十分良好,8.8,2019年7月1日星期一,2019/7/1
6377b781ac96edbf54240b04,對有潔僻的我，十分滿意”,,,機場有車直接到地鐵站附近，步行十分鐘內即到。位置方便，坐公車方便。下次來台北，會再光顧。,10.0,2019年11月17日星期日,2019/11/17
6377b781ac96edbf54240b05,位置超棒，房間乾淨”,,,CP值很高的飯店，就位在太平洋sogo，頂好商圈，走路四分鐘就到。唯一小缺點是牀太軟。下次會再來。,9.2,2017年8月25日星期五,2017/8/25
6377b781ac96edbf54240b06,交通方便，設備好，清爽乾淨，大推”,,,在頂好名品城樓上，位於忠孝新生站與忠孝復興站中間，東區地下街11號出口就直接到了，交通方便。 雖住單人房沒窗，但房間基本配置都有，棉被很舒服，但枕頭很軟，習慣睡乳膠枕的人很不適應。 共用浴室有Dyson吹風機，歐舒丹沐浴乳與洗髮精。 共用交誼廳有咖啡機與茶包提供，旁邊還有健身房。 我房價有早餐，可選中式早餐或摩斯漢堡可選，還送到房間，服務CP值高。 總體來說，值得推薦，下次不趕時間會再來。,9.2,2020年3月21日星期六,2020/3/21
6377b781ac96edbf54240b07,很乾淨，公共區域也明亮”,,,房間比想像中小，但便宜的單人住宿實在沒什麼好說的，沒聽到隔壁的聲音，有餅乾跟咖啡可以自取。,10.0,2022年11月16日星期三,2022/11/16
6377b781ac96edbf54240b08,普通”,,,很棒還有幫忙準備頭髮潤絲精， 可惜沒桌上型化妝鏡，化妝很不方便,6.0,2022年11月15日星期二,2022/11/15
6377b781ac96edbf54240b09,非常適合”,,,地理位置佳，及市景漂亮,10.0,2022年11月11日星期五,2022/11/11
6377b781ac96edbf54240b0a,精華地段的好選擇”,,,交通便利，大樓中的商旅，單身女性很適合的選擇。,10.0,2022年11月8日星期二,2022/11/8
6377b781ac96edbf54240b0b,乾淨舒適”,,,在台北出差的第一選擇，地點好，附近生活機能方便，雖然衛浴共同，但都保持的很乾淨,9.6,2022年11月2日星期三,2022/11/2
6377b781ac96edbf54240b0c,很好”,,,整體來講都很不錯 可惜房間內沒有化妝鏡，對女生來講很不方便,8.0,2022年11月2日星期三,2022/11/2
6377b781ac96edbf54240b0d,冷氣壞了”,,,飯店人員提供的方案是退房，但已經半夜了只好硬睡... 沒有想責怪現場值班人員，不過仍然希望飯店能定期檢查設備，並有一些相較於請房客退房更實際的應急方式。,7.6,2022年10月31日星期一,2022/10/31
6377b781ac96edbf54240b0e,超棒”,,,有女性單層， 下次會優先選這間,10.0,2022年10月30日星期日,2022/10/30
6377b781ac96edbf54240b0f,”,,,cP值很高 吧檯有咖啡小零食 淋浴間很舒適,9.6,2022年10月25日星期二,2022/10/25
6377b781ac96edbf54240b10,隔音不好”,,,整個晚上都沒睡好，一直聽到外面走道跟隔壁的聲音,8.0,2022年10月22日星期六,2022/10/22
6377b781ac96edbf54240b11,超棒”,,,一個人旅遊，住過不少這類單人房，但這家性價比較高，不像其他旅館毛巾也要額外收費而事先不說明，這裡毛巾等東西都是一應俱全，也有人進房間收拾。公用衞浴的設施也很滿意，如洗頭水、沐浴露、吹風機，也是優質的品牌。另外還有健身房。 因為之前住過差不多價錢的，但發現這裡真的比很多同價位的旅館更好。,10.0,2022年10月21日星期五,2022/10/21
6377b781ac96edbf54240b12,超棒”,,,舒適方便,10.0,2022年10月19日星期三,2022/10/19
6377b781ac96edbf54240b13,超棒”,,,單人房真的非常棒,10.0,2022年10月17日星期一,2022/10/17
6377b781ac96edbf54240b14,普通”,,,優點：配合摩斯的早餐很棒，有2份早餐 有求的頭髮潤絲精也有，讚！ 建議：床旁邊的桌面上要有一個立鏡，方便供顧客化妝使用 隔音設備不是很好，早上就有聽見整床的聲音,5.2,2022年10月16日星期日,2022/10/16
6377b781ac96edbf54240b15,CP 質高”,,,以此價格來說，整潔度、位置等整體算是非常滿意，就是床太軟，睡得不是很舒服,9.2,2022年10月15日星期六,2022/10/15
6377b782ac96edbf54240b16,超棒”,,,房間跟衛浴都很乾淨舒服,10.0,2022年10月12日星期三,2022/10/12
